id,age_at_entry,income_level,health_score,pension_contrib_rate,true_event_time,censor_time,time_to_event,event_observed,method
4416,51,39431.02,72.2,0.049,26.198,25.0,25.0,0,zero
4417,26,23506.6,45.4,0.074,23.282,9.051,9.051,0,zero
4418,40,30157.26,57.0,0.071,12.471,10.527,10.527,0,zero
4419,26,15000.0,73.6,0.095,14.035,25.0,14.035,1,zero
4420,54,40935.13,80.1,0.066,25.3,19.956,19.956,0,zero
4421,44,40937.21,74.5,0.033,27.402,18.136,18.136,0,zero
4422,52,61342.19,71.4,0.055,25.692,19.179,19.179,0,zero
4423,49,44506.66,94.1,0.072,21.931,25.0,21.931,1,zero
4424,56,33327.5,74.9,0.118,12.822,14.879,12.822,1,zero
4425,34,37595.74,59.6,0.109,10.895,15.363,10.895,1,zero
4426,57,45841.87,80.2,0.046,26.594,25.0,25.0,0,zero
4427,37,42731.35,63.6,0.095,18.357,17.031,17.031,0,zero
4428,40,46939.43,62.9,0.114,8.509,25.0,8.509,1,zero
4429,46,44524.54,56.2,0.031,8.666,25.0,8.666,1,zero
4430,44,36968.27,65.9,0.095,23.16,3.011,3.011,0,zero
4431,51,33570.48,57.7,0.071,12.978,25.0,12.978,1,zero
4432,40,32925.25,75.6,0.091,12.081,25.0,12.081,1,zero
4433,58,28896.74,68.7,0.085,4.989,3.179,3.179,0,zero
4434,56,27014.57,56.4,0.119,9.571,25.0,9.571,1,zero
4435,50,62061.57,69.2,0.056,9.747,25.0,9.747,1,zero
4436,49,41496.52,79.9,0.101,13.918,25.0,13.918,1,zero
4437,26,38136.38,86.2,0.051,30.288,25.0,25.0,0,zero
4438,36,34049.39,52.1,0.069,14.184,6.381,6.381,0,zero
4439,33,45146.55,62.2,0.118,32.765,25.0,25.0,0,zero
4440,36,54443.97,57.1,0.099,3.557,19.339,3.557,1,zero
4441,50,48679.17,73.5,0.058,10.802,16.78,10.802,1,zero
4442,33,51059.07,55.9,0.086,4.411,25.0,4.411,1,zero
4443,34,32961.65,80.6,0.034,9.69,25.0,9.69,1,zero
4444,56,39950.45,82.0,0.054,5.745,25.0,5.745,1,zero
4445,58,33119.46,78.2,0.095,16.01,25.0,16.01,1,zero
4446,44,41284.38,62.8,0.081,10.966,12.504,10.966,1,zero
4447,26,55271.09,63.5,0.072,47.369,25.0,25.0,0,zero
4448,25,45272.85,65.4,0.092,2.986,25.0,2.986,1,zero
4449,48,59520.57,81.1,0.066,26.656,4.95,4.95,0,zero
4450,51,36537.72,53.0,0.032,28.459,5.196,5.196,0,zero
4451,26,30316.47,73.9,0.07,8.595,25.0,8.595,1,zero
4452,55,46145.54,60.7,0.111,10.515,11.726,10.515,1,zero
4453,38,41426.3,65.8,0.107,20.112,22.895,20.112,1,zero
4454,26,43872.43,77.4,0.067,27.375,25.0,25.0,0,zero
4455,53,42078.64,54.8,0.032,13.74,25.0,13.74,1,zero
4456,39,34186.79,67.2,0.087,10.078,25.0,10.078,1,zero
4457,36,42348.83,68.7,0.097,23.008,25.0,23.008,1,zero
4458,52,51680.45,69.6,0.056,20.296,7.919,7.919,0,zero
4459,44,52913.29,69.0,0.073,8.312,5.432,5.432,0,zero
4460,48,34125.8,75.6,0.119,29.277,25.0,25.0,0,zero
4461,45,42772.07,65.5,0.082,15.509,25.0,15.509,1,zero
4462,34,57725.33,73.7,0.062,24.68,25.0,24.68,1,zero
4463,38,34385.31,73.3,0.086,26.001,20.344,20.344,0,zero
4464,42,32206.64,72.9,0.046,18.207,25.0,18.207,1,zero
4465,48,49532.84,75.3,0.048,5.251,13.623,5.251,1,zero
4466,38,47427.51,72.8,0.113,17.289,21.058,17.289,1,zero
4467,58,29956.29,69.1,0.052,16.425,10.783,10.783,0,zero
4468,36,23206.47,57.3,0.058,15.932,25.0,15.932,1,zero
4469,46,42538.67,83.6,0.079,41.556,25.0,25.0,0,zero
4470,30,34976.83,86.9,0.111,2.939,14.484,2.939,1,zero
4471,46,19791.08,66.4,0.1,6.089,12.795,6.089,1,zero
4472,38,31753.57,74.6,0.034,17.422,25.0,17.422,1,zero
4473,40,47231.32,64.5,0.092,19.104,25.0,19.104,1,zero
4474,49,38183.07,62.8,0.075,8.03,9.244,8.03,1,zero
4475,56,58793.25,70.6,0.073,27.489,25.0,25.0,0,zero
4476,57,15000.0,98.1,0.092,5.014,25.0,5.014,1,zero
4477,44,56055.91,86.0,0.048,0.558,15.367,0.558,1,zero
4478,42,35873.16,84.5,0.118,34.279,15.81,15.81,0,zero
4479,27,34138.94,75.2,0.088,14.794,25.0,14.794,1,zero
4480,47,21385.67,60.8,0.063,23.036,6.163,6.163,0,zero
4481,56,45580.98,80.4,0.084,9.545,19.685,9.545,1,zero
4482,40,18078.86,41.6,0.049,2.397,25.0,2.397,1,zero
4483,29,49814.84,73.9,0.087,32.959,25.0,25.0,0,zero
4484,28,21839.63,81.0,0.033,29.398,25.0,25.0,0,zero
4485,45,23731.53,71.5,0.061,11.686,25.0,11.686,1,zero
4486,38,25705.42,86.6,0.097,4.308,25.0,4.308,1,zero
4487,55,31408.6,55.7,0.103,11.374,24.354,11.374,1,zero
4488,38,51304.91,86.0,0.053,11.739,24.741,11.739,1,zero
4489,30,58047.48,68.4,0.079,40.544,24.979,24.979,0,zero
4490,36,32648.88,84.5,0.078,11.101,25.0,11.101,1,zero
4491,40,39441.24,80.2,0.068,30.237,25.0,25.0,0,zero
4492,41,45879.01,85.1,0.051,18.14,0.174,0.174,0,zero
4493,47,36048.25,79.8,0.093,16.327,17.489,16.327,1,zero
4494,38,45409.09,76.9,0.053,30.614,25.0,25.0,0,zero
4495,31,39951.05,83.7,0.112,3.96,1.429,1.429,0,zero
4496,56,36958.48,70.6,0.078,19.424,17.43,17.43,0,zero
4497,39,22962.21,76.0,0.108,5.187,25.0,5.187,1,zero
4498,41,41788.52,70.0,0.056,12.779,16.486,12.779,1,zero
4499,58,51500.51,63.1,0.103,11.951,9.129,9.129,0,zero
4500,29,30660.67,75.3,0.04,34.799,25.0,25.0,0,zero
4501,51,16380.75,72.0,0.099,1.349,25.0,1.349,1,zero
4502,47,36165.39,82.6,0.065,16.822,18.24,16.822,1,zero
4503,38,58117.25,68.1,0.072,25.885,25.0,25.0,0,zero
4504,39,54543.4,62.4,0.045,13.88,25.0,13.88,1,zero
4505,57,33034.45,82.4,0.032,9.091,23.192,9.091,1,zero
4506,55,45466.18,70.6,0.09,12.993,25.0,12.993,1,zero
4507,59,47362.55,62.1,0.083,6.085,2.546,2.546,0,zero
4508,41,57884.06,83.9,0.086,21.426,8.146,8.146,0,zero
4509,52,21393.01,79.3,0.053,17.004,10.38,10.38,0,zero
4510,43,27174.06,88.5,0.052,26.876,25.0,25.0,0,zero
4511,47,15882.94,66.6,0.105,7.31,13.224,7.31,1,zero
4512,56,31859.09,65.2,0.099,11.827,25.0,11.827,1,zero
4513,37,52795.67,59.1,0.06,0.056,25.0,0.056,1,zero
4514,44,33283.37,64.3,0.087,13.241,4.702,4.702,0,zero
4515,59,24301.73,66.1,0.105,21.294,25.0,21.294,1,zero
4516,29,42719.64,76.8,0.11,13.575,15.74,13.575,1,zero
4517,33,43028.43,60.7,0.031,20.904,7.858,7.858,0,zero
4518,53,27795.41,63.4,0.103,14.161,9.173,9.173,0,zero
4519,30,33927.45,87.0,0.062,23.819,12.335,12.335,0,zero
4520,49,41806.92,40.7,0.095,8.755,16.828,8.755,1,zero
4521,55,48951.84,74.8,0.063,6.899,25.0,6.899,1,zero
4522,46,32213.53,57.1,0.085,10.301,23.317,10.301,1,zero
4523,26,30484.28,61.9,0.088,10.236,15.644,10.236,1,zero
4524,29,62950.66,84.2,0.066,41.081,22.77,22.77,0,zero
4525,51,36711.69,70.7,0.076,11.485,0.136,0.136,0,zero
4526,49,42993.21,96.6,0.095,31.199,22.264,22.264,0,zero
4527,32,47780.38,76.3,0.073,11.015,18.036,11.015,1,zero
4528,25,18557.37,61.7,0.031,12.384,4.305,4.305,0,zero
4529,44,39777.68,75.6,0.031,18.48,25.0,18.48,1,zero
4530,47,20251.4,81.3,0.09,4.568,13.57,4.568,1,zero
4531,56,38430.67,75.2,0.106,13.589,3.123,3.123,0,zero
4532,35,56477.49,67.8,0.101,13.546,19.634,13.546,1,zero
4533,48,28018.38,53.1,0.058,5.862,25.0,5.862,1,zero
4534,35,20002.97,66.8,0.072,5.234,25.0,5.234,1,zero
4535,53,62652.23,86.7,0.051,17.138,25.0,17.138,1,zero
4536,50,26235.31,62.0,0.119,19.417,24.721,19.417,1,zero
4537,40,22017.05,65.9,0.053,2.141,6.268,2.141,1,zero
4538,59,59428.38,79.9,0.067,30.901,1.689,1.689,0,zero
4539,44,25762.36,76.2,0.091,10.256,8.249,8.249,0,zero
4540,27,59738.97,56.9,0.109,22.995,24.225,22.995,1,zero
4541,25,43289.09,68.9,0.035,22.444,19.823,19.823,0,zero
4542,25,55407.48,84.1,0.057,61.161,12.008,12.008,0,zero
4543,41,42232.8,70.3,0.081,23.875,7.633,7.633,0,zero
4544,26,52956.43,84.3,0.086,71.654,10.583,10.583,0,zero
4545,53,28978.61,84.9,0.036,21.556,0.434,0.434,0,zero
4546,44,32636.77,60.7,0.09,7.967,17.959,7.967,1,zero
4547,30,15000.0,67.0,0.078,28.579,2.491,2.491,0,zero
4548,32,51661.38,76.6,0.104,56.641,12.976,12.976,0,zero
4549,53,45034.83,54.6,0.05,4.948,14.146,4.948,1,zero
4550,57,27912.1,67.8,0.048,20.331,0.042,0.042,0,zero
4551,27,19013.18,75.5,0.101,17.824,24.497,17.824,1,zero
4552,59,43381.76,63.8,0.093,23.036,7.553,7.553,0,zero
4553,29,60111.45,75.9,0.101,50.713,1.931,1.931,0,zero
4554,51,38344.47,64.0,0.1,22.03,25.0,22.03,1,zero
4555,36,32098.65,63.9,0.039,27.961,25.0,25.0,0,zero
4556,44,28755.11,77.4,0.055,5.371,25.0,5.371,1,zero
4557,44,54992.18,83.7,0.053,9.572,12.367,9.572,1,zero
4558,33,30649.03,62.9,0.114,5.011,3.248,3.248,0,zero
4559,28,35545.85,57.9,0.074,5.151,24.561,5.151,1,zero
4560,43,52500.82,69.6,0.04,14.842,25.0,14.842,1,zero
4561,51,47649.78,74.7,0.056,21.389,25.0,21.389,1,zero
4562,37,36005.09,62.8,0.108,10.355,25.0,10.355,1,zero
4563,37,31612.28,86.6,0.106,22.361,5.994,5.994,0,zero
4564,46,57586.94,68.5,0.111,28.14,22.79,22.79,0,zero
4565,52,26603.56,62.7,0.065,13.036,7.778,7.778,0,zero
4566,46,37476.58,89.3,0.088,15.323,25.0,15.323,1,zero
4567,43,21929.48,82.7,0.055,9.187,0.265,0.265,0,zero
4568,32,54266.41,62.7,0.046,8.562,25.0,8.562,1,zero
4569,32,34301.37,80.7,0.032,19.365,11.843,11.843,0,zero
4570,50,31604.49,63.4,0.05,16.309,25.0,16.309,1,zero
4571,50,47939.95,77.7,0.084,17.276,14.528,14.528,0,zero
4572,47,22893.82,87.8,0.111,16.942,25.0,16.942,1,zero
4573,37,47624.58,57.9,0.042,12.895,9.754,9.754,0,zero
4574,52,35673.49,64.6,0.113,2.98,25.0,2.98,1,zero
4575,33,25536.41,64.8,0.061,20.697,13.226,13.226,0,zero
4576,44,28116.84,72.7,0.068,7.222,25.0,7.222,1,zero
4577,43,31789.6,74.7,0.063,16.938,25.0,16.938,1,zero
4578,36,34671.48,69.1,0.067,24.765,22.266,22.266,0,zero
4579,39,25617.69,53.2,0.053,4.805,25.0,4.805,1,zero
4580,55,43534.19,57.7,0.093,13.044,1.923,1.923,0,zero
4581,38,25303.34,61.2,0.098,15.053,5.758,5.758,0,zero
4582,35,15000.0,75.6,0.104,16.84,7.749,7.749,0,zero
4583,50,63035.44,56.0,0.061,7.506,25.0,7.506,1,zero
4584,51,42375.13,60.9,0.099,19.896,0.556,0.556,0,zero
4585,35,64113.9,58.7,0.087,7.121,11.956,7.121,1,zero
4586,58,27476.09,73.4,0.116,9.693,25.0,9.693,1,zero
4587,43,45757.54,81.3,0.068,16.795,25.0,16.795,1,zero
4588,30,50735.3,71.5,0.119,11.238,4.502,4.502,0,zero
4589,52,37727.84,89.9,0.097,10.212,15.697,10.212,1,zero
4590,25,22666.6,71.5,0.1,6.868,25.0,6.868,1,zero
4591,59,36826.23,69.1,0.032,10.654,13.711,10.654,1,zero
4592,32,47516.76,62.2,0.075,3.527,13.877,3.527,1,zero
4593,31,47058.65,72.0,0.078,38.224,25.0,25.0,0,zero
4594,35,39980.46,61.7,0.034,7.905,25.0,7.905,1,zero
4595,28,50767.46,60.2,0.058,38.794,25.0,25.0,0,zero
4596,49,50201.03,59.9,0.116,23.762,7.978,7.978,0,zero
4597,36,33715.99,67.8,0.068,13.786,6.929,6.929,0,zero
4598,50,21754.96,65.0,0.047,10.231,5.607,5.607,0,zero
4599,36,42285.21,96.5,0.076,15.469,0.149,0.149,0,zero
4600,48,31040.35,72.1,0.033,43.554,0.045,0.045,0,zero
4601,40,41724.98,71.9,0.076,21.132,14.745,14.745,0,zero
4602,37,56146.36,64.5,0.083,43.876,7.287,7.287,0,zero
4603,49,45249.9,100.0,0.062,17.685,25.0,17.685,1,zero
4604,28,55555.07,60.8,0.099,38.391,25.0,25.0,0,zero
4605,35,27862.24,65.3,0.042,13.097,13.223,13.097,1,zero
4606,56,53049.47,80.0,0.109,27.858,22.874,22.874,0,zero
4607,31,60119.18,72.0,0.116,9.338,20.775,9.338,1,zero
4608,35,40771.86,57.3,0.03,20.21,18.168,18.168,0,zero
4609,52,67864.64,70.3,0.106,24.522,3.165,3.165,0,zero
4610,47,29710.83,76.8,0.076,16.344,25.0,16.344,1,zero
4611,47,32333.99,75.1,0.072,12.15,17.348,12.15,1,zero
4612,52,47799.23,76.6,0.051,21.729,19.083,19.083,0,zero
4613,50,40653.59,91.9,0.07,10.156,6.578,6.578,0,zero
4614,49,31085.11,72.7,0.116,13.098,16.007,13.098,1,zero
4615,53,47429.25,78.0,0.049,17.807,15.457,15.457,0,zero
4616,43,44266.5,45.8,0.046,9.502,25.0,9.502,1,zero
4617,57,32964.68,88.7,0.052,21.138,25.0,21.138,1,zero
4618,38,42268.62,70.6,0.08,5.141,25.0,5.141,1,zero
4619,38,49108.31,61.3,0.114,7.569,16.088,7.569,1,zero
4620,59,32698.49,68.0,0.082,9.7,25.0,9.7,1,zero
4621,54,46203.95,76.6,0.052,29.646,5.266,5.266,0,zero
4622,52,29595.48,80.3,0.07,14.038,25.0,14.038,1,zero
4623,41,31914.11,69.0,0.065,23.674,21.86,21.86,0,zero
4624,27,53339.05,76.0,0.034,27.418,25.0,25.0,0,zero
4625,40,47364.96,67.4,0.076,26.36,1.899,1.899,0,zero
4626,54,17357.95,74.9,0.041,7.387,25.0,7.387,1,zero
4627,53,35509.3,72.1,0.106,18.87,25.0,18.87,1,zero
4628,39,45876.36,73.0,0.079,14.944,10.69,10.69,0,zero
4629,49,41666.39,66.9,0.106,13.95,19.025,13.95,1,zero
4630,47,47418.45,74.0,0.116,7.403,24.242,7.403,1,zero
4631,49,41391.78,61.7,0.115,24.273,11.942,11.942,0,zero
4632,31,38408.83,71.9,0.039,25.995,0.154,0.154,0,zero
4633,46,38042.05,63.7,0.115,21.336,14.907,14.907,0,zero
4634,41,53094.15,60.1,0.102,8.755,16.349,8.755,1,zero
4635,42,48339.28,62.9,0.1,4.254,20.7,4.254,1,zero
4636,34,44856.93,67.9,0.038,14.472,4.985,4.985,0,zero
4637,34,41066.0,64.7,0.046,17.882,13.108,13.108,0,zero
4638,31,33414.18,74.0,0.118,24.749,11.178,11.178,0,zero
4639,51,36318.96,70.8,0.049,11.157,16.611,11.157,1,zero
4640,57,52776.05,80.1,0.045,11.082,25.0,11.082,1,zero
4641,25,51646.03,69.2,0.063,18.952,25.0,18.952,1,zero
4642,58,32217.13,71.8,0.112,13.675,25.0,13.675,1,zero
4643,28,41199.04,88.7,0.073,17.172,21.926,17.172,1,zero
4644,41,45981.61,65.6,0.113,38.749,25.0,25.0,0,zero
4645,28,45198.21,67.1,0.06,9.909,25.0,9.909,1,zero
4646,50,45105.79,82.0,0.05,25.345,23.918,23.918,0,zero
4647,28,26655.1,60.4,0.075,15.959,25.0,15.959,1,zero
4648,25,25942.19,83.2,0.085,10.36,25.0,10.36,1,zero
4649,31,54042.34,67.6,0.065,32.419,25.0,25.0,0,zero
4650,54,58108.3,61.7,0.061,14.383,10.075,10.075,0,zero
4651,33,22221.75,79.1,0.05,20.202,1.52,1.52,0,zero
4652,59,39666.88,67.5,0.055,15.195,7.737,7.737,0,zero
4653,32,49768.61,88.2,0.091,8.82,4.364,4.364,0,zero
4654,48,15000.0,70.8,0.063,16.828,25.0,16.828,1,zero
4655,43,27119.95,70.7,0.037,17.63,19.519,17.63,1,zero
4656,51,38893.64,64.1,0.042,20.214,12.834,12.834,0,zero
4657,56,32833.14,68.5,0.064,10.188,19.887,10.188,1,zero
4658,38,42509.72,67.3,0.113,7.886,25.0,7.886,1,zero
4659,42,57645.78,83.3,0.064,16.833,25.0,16.833,1,zero
4660,52,29766.43,72.9,0.035,24.324,4.459,4.459,0,zero
4661,53,40603.27,77.1,0.068,30.495,11.523,11.523,0,zero
4662,40,35862.45,71.0,0.09,13.936,11.065,11.065,0,zero
4663,59,41636.38,65.9,0.083,7.816,25.0,7.816,1,zero
4664,55,40069.6,73.7,0.055,19.167,25.0,19.167,1,zero
4665,28,71646.38,85.9,0.092,51.278,6.378,6.378,0,zero
4666,41,57874.93,59.5,0.087,28.97,1.685,1.685,0,zero
4667,50,21028.77,74.2,0.045,2.007,16.263,2.007,1,zero
4668,28,29198.38,85.0,0.045,1.836,25.0,1.836,1,zero
4669,54,30665.71,61.9,0.079,7.817,14.143,7.817,1,zero
4670,54,25188.69,79.2,0.089,4.864,25.0,4.864,1,zero
4671,46,23579.64,79.2,0.117,18.1,19.383,18.1,1,zero
4672,35,37859.6,57.1,0.068,15.269,25.0,15.269,1,zero
4673,26,31123.75,81.1,0.099,29.949,8.373,8.373,0,zero
4674,36,29310.48,64.1,0.04,7.03,5.709,5.709,0,zero
4675,54,64245.69,73.6,0.11,21.371,23.649,21.371,1,zero
4676,42,31949.47,80.2,0.087,16.428,4.218,4.218,0,zero
4677,50,34681.99,82.0,0.087,10.277,18.308,10.277,1,zero
4678,31,48897.48,54.6,0.043,19.16,25.0,19.16,1,zero
4679,25,34641.66,87.9,0.034,26.873,10.623,10.623,0,zero
4680,50,26011.92,84.2,0.093,22.975,25.0,22.975,1,zero
4681,47,36904.72,80.5,0.041,3.989,2.514,2.514,0,zero
4682,50,64104.8,73.6,0.041,35.537,25.0,25.0,0,zero
4683,30,34222.69,65.6,0.047,44.033,23.651,23.651,0,zero
4684,30,29058.8,59.2,0.039,21.168,25.0,21.168,1,zero
4685,32,45042.76,53.8,0.086,22.692,0.249,0.249,0,zero
4686,48,36329.03,76.4,0.068,7.957,20.52,7.957,1,zero
4687,46,72867.93,80.5,0.054,28.03,22.057,22.057,0,zero
4688,43,30557.24,69.2,0.07,17.776,24.523,17.776,1,zero
4689,42,60804.77,65.4,0.106,21.735,20.983,20.983,0,zero
4690,55,53960.67,70.7,0.113,11.752,25.0,11.752,1,zero
4691,54,35423.86,63.6,0.074,24.158,25.0,24.158,1,zero
4692,57,39957.82,70.2,0.081,12.221,25.0,12.221,1,zero
4693,34,27641.44,63.0,0.053,33.951,25.0,25.0,0,zero
4694,36,33538.7,76.1,0.076,17.605,15.661,15.661,0,zero
4695,54,35338.65,82.4,0.097,20.143,25.0,20.143,1,zero
4696,51,41894.24,75.1,0.074,20.789,25.0,20.789,1,zero
4697,33,23047.84,69.2,0.057,17.667,20.664,17.667,1,zero
4698,45,43737.82,79.9,0.082,1.946,4.409,1.946,1,zero
4699,36,38249.58,70.2,0.115,4.509,9.342,4.509,1,zero
4700,53,44777.29,79.6,0.11,16.052,7.815,7.815,0,zero
4701,57,46567.68,63.6,0.099,23.909,4.853,4.853,0,zero
4702,39,37288.77,64.9,0.055,17.586,25.0,17.586,1,zero
4703,26,45858.37,60.1,0.052,11.78,23.697,11.78,1,zero
4704,42,38953.89,65.3,0.105,9.66,13.45,9.66,1,zero
4705,27,48921.68,79.8,0.046,30.594,25.0,25.0,0,zero
4706,31,43793.51,61.3,0.085,19.741,8.852,8.852,0,zero
4707,42,42172.5,47.0,0.07,28.925,25.0,25.0,0,zero
4708,57,38770.65,65.9,0.072,11.981,8.819,8.819,0,zero
4709,55,55549.79,58.3,0.071,10.925,13.459,10.925,1,zero
4710,35,44862.22,65.0,0.111,16.635,6.854,6.854,0,zero
4711,28,24142.45,91.1,0.038,30.51,25.0,25.0,0,zero
4712,42,34336.59,61.1,0.1,12.875,25.0,12.875,1,zero
4713,28,37256.98,76.3,0.105,13.135,25.0,13.135,1,zero
4714,58,39986.52,69.2,0.115,8.177,2.337,2.337,0,zero
4715,53,42120.49,73.7,0.071,20.594,25.0,20.594,1,zero
4716,48,28669.4,64.9,0.075,3.07,25.0,3.07,1,zero
4717,46,39184.03,81.6,0.117,9.488,25.0,9.488,1,zero
4718,26,36230.54,74.3,0.071,8.639,17.535,8.639,1,zero
4719,30,53016.93,74.5,0.075,50.934,17.7,17.7,0,zero
4720,49,28059.06,71.0,0.06,3.915,0.473,0.473,0,zero
4721,45,39791.46,82.6,0.033,26.481,16.069,16.069,0,zero
4722,40,31775.38,75.6,0.069,18.032,25.0,18.032,1,zero
4723,55,62355.95,73.7,0.089,21.554,25.0,21.554,1,zero
4724,38,55079.36,76.5,0.092,31.2,17.404,17.404,0,zero
4725,52,20291.71,52.4,0.031,7.5,4.664,4.664,0,zero
4726,56,30445.44,71.9,0.102,8.666,3.953,3.953,0,zero
4727,52,50451.08,69.4,0.074,10.211,14.242,10.211,1,zero
4728,33,45487.4,81.7,0.077,24.495,25.0,24.495,1,zero
4729,46,45111.18,63.0,0.117,27.833,20.781,20.781,0,zero
4730,56,42290.23,72.0,0.056,27.914,22.583,22.583,0,zero
4731,29,51414.4,89.2,0.099,34.439,9.813,9.813,0,zero
4732,47,49371.72,69.7,0.082,31.44,21.102,21.102,0,zero
4733,29,36513.33,56.7,0.093,35.116,13.56,13.56,0,zero
4734,56,25608.9,91.7,0.068,19.733,11.765,11.765,0,zero
4735,34,19719.22,62.8,0.055,10.432,25.0,10.432,1,zero
4736,39,38756.34,59.6,0.079,13.509,25.0,13.509,1,zero
4737,31,17921.18,60.0,0.064,25.114,25.0,25.0,0,zero
4738,53,43011.96,77.3,0.05,19.691,25.0,19.691,1,zero
4739,27,36303.62,83.0,0.106,31.789,12.602,12.602,0,zero
4740,43,63326.93,87.6,0.073,9.709,22.701,9.709,1,zero
4741,34,44117.55,70.2,0.106,8.92,2.218,2.218,0,zero
4742,52,39649.3,60.1,0.073,8.945,25.0,8.945,1,zero
4743,53,20605.96,64.3,0.08,4.6,8.889,4.6,1,zero
4744,39,24852.15,70.3,0.12,22.902,25.0,22.902,1,zero
4745,59,48176.25,69.8,0.116,6.833,24.671,6.833,1,zero
4746,30,36242.84,83.1,0.054,22.235,7.767,7.767,0,zero
4747,36,70424.51,56.8,0.108,6.864,12.967,6.864,1,zero
4748,37,39003.38,58.8,0.065,6.676,13.402,6.676,1,zero
4749,53,42027.07,66.9,0.036,8.438,25.0,8.438,1,zero
4750,43,24197.24,73.7,0.082,32.163,25.0,25.0,0,zero
4751,27,51369.18,65.6,0.118,31.335,15.143,15.143,0,zero
4752,32,28891.35,64.8,0.118,16.917,25.0,16.917,1,zero
4753,32,46292.94,81.7,0.041,47.163,2.528,2.528,0,zero
4754,44,49741.52,74.7,0.099,39.178,24.087,24.087,0,zero
4755,28,41142.32,60.2,0.102,15.095,21.158,15.095,1,zero
4756,45,61083.65,64.9,0.063,14.164,9.719,9.719,0,zero
4757,27,32671.56,75.2,0.089,12.415,25.0,12.415,1,zero
4758,32,60106.48,57.4,0.074,4.082,19.058,4.082,1,zero
4759,47,24748.65,75.1,0.051,8.142,25.0,8.142,1,zero
4760,40,49588.34,66.6,0.099,12.865,25.0,12.865,1,zero
4761,37,38291.04,73.6,0.054,3.406,17.593,3.406,1,zero
4762,27,31502.41,71.2,0.061,32.508,0.834,0.834,0,zero
4763,33,20064.66,58.8,0.047,21.149,25.0,21.149,1,zero
4764,38,36871.97,63.6,0.095,8.513,25.0,8.513,1,zero
4765,37,36114.22,84.5,0.071,28.723,20.325,20.325,0,zero
4766,31,42074.87,93.7,0.07,37.387,14.811,14.811,0,zero
4767,39,48697.78,52.5,0.084,11.066,25.0,11.066,1,zero
4768,31,30298.41,80.4,0.044,24.633,18.738,18.738,0,zero
4769,58,61099.21,73.0,0.111,10.578,22.652,10.578,1,zero
4770,46,33537.58,90.8,0.072,4.584,25.0,4.584,1,zero
4771,48,47226.33,64.4,0.063,15.039,2.871,2.871,0,zero
4772,25,41082.01,79.0,0.041,20.959,20.975,20.959,1,zero
4773,34,37615.48,67.0,0.045,7.206,8.541,7.206,1,zero
4774,40,40480.69,82.8,0.113,16.295,3.345,3.345,0,zero
4775,32,28716.55,93.1,0.071,42.391,25.0,25.0,0,zero
4776,49,35349.21,72.1,0.095,17.787,14.452,14.452,0,zero
4777,36,23922.94,58.6,0.037,18.069,25.0,18.069,1,zero
4778,49,33408.76,84.1,0.088,20.6,21.495,20.6,1,zero
4779,41,34400.0,75.7,0.113,20.177,6.806,6.806,0,zero
4780,50,50142.66,73.8,0.057,2.352,25.0,2.352,1,zero
4781,38,36016.9,85.8,0.082,36.314,25.0,25.0,0,zero
4782,47,34623.02,58.6,0.115,17.983,0.243,0.243,0,zero
4783,30,42640.48,62.8,0.095,10.993,25.0,10.993,1,zero
4784,29,42170.23,75.9,0.036,23.689,9.456,9.456,0,zero
4785,49,32907.51,62.6,0.064,13.884,25.0,13.884,1,zero
4786,42,44730.74,66.8,0.038,7.012,25.0,7.012,1,zero
4787,37,37856.23,82.7,0.108,10.415,25.0,10.415,1,zero
4788,38,32888.04,74.3,0.086,2.251,25.0,2.251,1,zero
4789,52,34054.25,58.2,0.116,17.539,10.561,10.561,0,zero
4790,42,51392.21,74.1,0.032,3.234,16.033,3.234,1,zero
4791,52,34414.86,82.4,0.068,9.894,4.755,4.755,0,zero
4792,51,43133.5,71.7,0.039,4.606,19.326,4.606,1,zero
4793,56,24611.2,78.7,0.062,16.879,25.0,16.879,1,zero
4794,33,53383.66,64.8,0.045,44.417,23.304,23.304,0,zero
4795,56,33004.07,72.6,0.06,12.892,12.797,12.797,0,zero
4796,44,44803.47,54.2,0.104,5.442,25.0,5.442,1,zero
4797,52,36981.18,76.3,0.044,15.431,25.0,15.431,1,zero
4798,57,44666.01,73.6,0.073,20.496,13.865,13.865,0,zero
4799,28,45321.28,57.1,0.113,23.024,17.053,17.053,0,zero
4800,58,38264.04,85.2,0.12,17.895,20.287,17.895,1,zero
4801,27,17608.43,75.7,0.053,9.882,16.113,9.882,1,zero
4802,50,53092.18,63.1,0.114,4.143,19.931,4.143,1,zero
4803,32,38321.17,76.6,0.054,8.498,25.0,8.498,1,zero
4804,30,44416.07,60.2,0.067,41.023,25.0,25.0,0,zero
4805,40,48300.62,61.5,0.109,18.061,25.0,18.061,1,zero
4806,48,34513.91,60.2,0.101,15.56,19.958,15.56,1,zero
4807,54,46205.63,59.9,0.107,22.852,2.153,2.153,0,zero
4808,37,31028.77,74.4,0.102,24.811,19.897,19.897,0,zero
4809,29,44650.51,70.9,0.051,11.748,25.0,11.748,1,zero
4810,49,40236.43,77.5,0.08,3.736,1.988,1.988,0,zero
4811,44,34930.06,41.8,0.065,21.797,10.611,10.611,0,zero
4812,42,40563.91,66.1,0.071,39.119,7.513,7.513,0,zero
4813,42,27337.68,66.2,0.044,14.244,25.0,14.244,1,zero
